series_id	year	period	value	footnote_codes
SMS15000004000000001          	1997	M06	       110.4	
SMS15000004000000001          	1997	M07	       110.1	
SMS15000004000000001          	1997	M08	       109.5	
SMS15000004000000001          	1997	M09	       109.5	
SMS15000004000000001          	1997	M10	       109.3	
SMS15000004000000001          	1997	M11	       108.9	
SMS15000004000000001          	1997	M12	       108.5	
SMS15000004000000001          	1998	M01	       109.0	
SMS15000004000000001          	1998	M02	       108.6	
SMS15000004000000001          	1998	M03	       108.4	
SMS15000004000000001          	1998	M04	       108.2	
SMS15000004000000001          	1998	M05	       108.3	
SMS15000004000000001          	1998	M06	       108.1	
SMS15000004000000001          	1998	M07	       107.6	
SMS15000004000000001          	1998	M08	       107.4	
SMS15000004000000001          	1998	M09	       107.5	
SMS15000004000000001          	1998	M10	       107.2	
SMS15000004000000001          	1998	M11	       107.2	
SMS15000004000000001          	1998	M12	       107.1	
SMS15000004000000001          	1999	M01	       106.2	
SMS15000004000000001          	1999	M02	       106.2	
SMS15000004000000001          	1999	M03	       106.8	
SMS15000004000000001          	1999	M04	       107.4	
SMS15000004000000001          	1999	M05	       107.7	
SMS15000004000000001          	1999	M06	       107.9	
SMS15000004000000001          	1999	M07	       108.0	
SMS15000004000000001          	1999	M08	       108.5	
SMS15000004000000001          	1999	M09	       108.8	
SMS15000004000000001          	1999	M10	       109.4	
SMS15000004000000001          	1999	M11	       109.7	
SMS15000004000000001          	1999	M12	       109.3	
SMS15000004000000001          	2000	M01	       109.7	
SMS15000004000000001          	2000	M02	       109.9	
SMS15000004000000001          	2000	M03	       110.1	
SMS15000004000000001          	2000	M04	       110.0	
SMS15000004000000001          	2000	M05	       109.8	
SMS15000004000000001          	2000	M06	       110.6	
SMS15000004000000001          	2000	M07	       110.8	
SMS15000004000000001          	2000	M08	       111.2	
SMS15000004000000001          	2000	M09	       111.7	
SMS15000004000000001          	2000	M10	       111.7	
SMS15000004000000001          	2000	M11	       112.2	
SMS15000004000000001          	2000	M12	       112.1	
SMS15000004000000001          	2001	M01	       112.5	
SMS15000004000000001          	2001	M02	       112.6	
SMS15000004000000001          	2001	M03	       112.8	
SMS15000004000000001          	2001	M04	       112.6	
SMS15000004000000001          	2001	M05	       112.4	
SMS15000004000000001          	2001	M06	       112.4	
SMS15000004000000001          	2001	M07	       112.2	
SMS15000004000000001          	2001	M08	       112.1	
SMS15000004000000001          	2001	M09	       111.7	
SMS15000004000000001          	2001	M10	       109.0	
SMS15000004000000001          	2001	M11	       105.7	
SMS15000004000000001          	2001	M12	       105.9	
SMS15000004000000001          	2002	M01	       105.8	
SMS15000004000000001          	2002	M02	       105.8	
SMS15000004000000001          	2002	M03	       105.8	
SMS15000004000000001          	2002	M04	       106.4	
SMS15000004000000001          	2002	M05	       106.5	
SMS15000004000000001          	2002	M06	       106.9	
SMS15000004000000001          	2002	M07	       107.2	
SMS15000004000000001          	2002	M08	       107.3	
SMS15000004000000001          	2002	M09	       107.2	
SMS15000004000000001          	2002	M10	       107.6	
SMS15000004000000001          	2002	M11	       107.2	
SMS15000004000000001          	2002	M12	       107.7	
SMS15000004000000001          	2003	M01	       107.5	
SMS15000004000000001          	2003	M02	       107.8	
SMS15000004000000001          	2003	M03	       107.7	
SMS15000004000000001          	2003	M04	       107.6	
SMS15000004000000001          	2003	M05	       107.4	
SMS15000004000000001          	2003	M06	       107.3	
SMS15000004000000001          	2003	M07	       107.8	
SMS15000004000000001          	2003	M08	       107.8	
SMS15000004000000001          	2003	M09	       108.0	
SMS15000004000000001          	2003	M10	       108.2	
SMS15000004000000001          	2003	M11	       108.5	
SMS15000004000000001          	2003	M12	       108.9	
SMS15000004000000001          	2004	M01	       109.4	
SMS15000004000000001          	2004	M02	       109.7	
SMS15000004000000001          	2004	M03	       110.0	
SMS15000004000000001          	2004	M04	       111.0	
SMS15000004000000001          	2004	M05	       111.7	
SMS15000004000000001          	2004	M06	       112.2	
SMS15000004000000001          	2004	M07	       112.3	
SMS15000004000000001          	2004	M08	       112.7	
SMS15000004000000001          	2004	M09	       113.2	
SMS15000004000000001          	2004	M10	       114.7	
SMS15000004000000001          	2004	M11	       115.3	
SMS15000004000000001          	2004	M12	       114.9	
SMS15000004000000001          	2005	M01	       115.3	
SMS15000004000000001          	2005	M02	       115.8	
SMS15000004000000001          	2005	M03	       116.0	
SMS15000004000000001          	2005	M04	       116.4	
SMS15000004000000001          	2005	M05	       117.3	
SMS15000004000000001          	2005	M06	       117.4	
SMS15000004000000001          	2005	M07	       118.5	
SMS15000004000000001          	2005	M08	       118.8	
SMS15000004000000001          	2005	M09	       119.2	
SMS15000004000000001          	2005	M10	       119.2	
SMS15000004000000001          	2005	M11	       119.2	
SMS15000004000000001          	2005	M12	       119.4	
SMS15000004000000001          	2006	M01	       119.5	
SMS15000004000000001          	2006	M02	       120.1	
SMS15000004000000001          	2006	M03	       120.4	
SMS15000004000000001          	2006	M04	       120.9	
SMS15000004000000001          	2006	M05	       120.9	
SMS15000004000000001          	2006	M06	       121.4	
SMS15000004000000001          	2006	M07	       121.1	
SMS15000004000000001          	2006	M08	       121.8	
SMS15000004000000001          	2006	M09	       121.8	
SMS15000004000000001          	2006	M10	       121.0	
SMS15000004000000001          	2006	M11	       121.5	
SMS15000004000000001          	2006	M12	       121.8	
SMS15000004000000001          	2007	M01	       121.8	
SMS15000004000000001          	2007	M02	       121.4	
SMS15000004000000001          	2007	M03	       121.9	
SMS15000004000000001          	2007	M04	       121.7	
SMS15000004000000001          	2007	M05	       121.7	
SMS15000004000000001          	2007	M06	       121.8	
SMS15000004000000001          	2007	M07	       121.7	
SMS15000004000000001          	2007	M08	       121.4	
SMS15000004000000001          	2007	M09	       121.2	
SMS15000004000000001          	2007	M10	       121.9	
SMS15000004000000001          	2007	M11	       122.8	
SMS15000004000000001          	2007	M12	       123.2	
SMS15000004000000001          	2008	M01	       122.2	
SMS15000004000000001          	2008	M02	       121.8	
SMS15000004000000001          	2008	M03	       121.3	
SMS15000004000000001          	2008	M04	       120.3	
SMS15000004000000001          	2008	M05	       119.7	
SMS15000004000000001          	2008	M06	       118.6	
SMS15000004000000001          	2008	M07	       117.7	
SMS15000004000000001          	2008	M08	       117.1	
SMS15000004000000001          	2008	M09	       116.1	
SMS15000004000000001          	2008	M10	       115.2	
SMS15000004000000001          	2008	M11	       114.3	
SMS15000004000000001          	2008	M12	       113.4	
SMS15000004000000001          	2009	M01	       113.2	
SMS15000004000000001          	2009	M02	       113.0	
SMS15000004000000001          	2009	M03	       112.1	
SMS15000004000000001          	2009	M04	       111.3	
SMS15000004000000001          	2009	M05	       111.0	
SMS15000004000000001          	2009	M06	       110.9	
SMS15000004000000001          	2009	M07	       110.6	
SMS15000004000000001          	2009	M08	       109.9	
SMS15000004000000001          	2009	M09	       110.1	
SMS15000004000000001          	2009	M10	       110.2	
SMS15000004000000001          	2009	M11	       109.9	
SMS15000004000000001          	2009	M12	       109.7	
SMS15000004000000001          	2010	M01	       109.5	
SMS15000004000000001          	2010	M02	       109.8	
SMS15000004000000001          	2010	M03	       109.4	
SMS15000004000000001          	2010	M04	       109.9	
SMS15000004000000001          	2010	M05	       109.7	
SMS15000004000000001          	2010	M06	       109.6	
SMS15000004000000001          	2010	M07	       109.8	
SMS15000004000000001          	2010	M08	       109.9	
SMS15000004000000001          	2010	M09	       109.5	
SMS15000004000000001          	2010	M10	       109.8	
SMS15000004000000001          	2010	M11	       108.2	
SMS15000004000000001          	2010	M12	       107.9	
SMS15000004000000001          	2011	M01	       110.1	
SMS15000004000000001          	2011	M02	       109.0	
SMS15000004000000001          	2011	M03	       109.4	
SMS15000004000000001          	2011	M04	       108.9	
SMS15000004000000001          	2011	M05	       108.1	
SMS15000004000000001          	2011	M06	       107.9	
SMS15000004000000001          	2011	M07	       109.5	P
SMS15000004100000001          	1990	M01	        17.3	
SMS15000004100000001          	1990	M02	        17.5	
SMS15000004100000001          	1990	M03	        17.5	
SMS15000004100000001          	1990	M04	        17.5	
SMS15000004100000001          	1990	M05	        17.6	
SMS15000004100000001          	1990	M06	        17.6	
SMS15000004100000001          	1990	M07	        17.7	
SMS15000004100000001          	1990	M08	        17.8	
SMS15000004100000001          	1990	M09	        17.8	
SMS15000004100000001          	1990	M10	        17.8	
SMS15000004100000001          	1990	M11	        17.7	
SMS15000004100000001          	1990	M12	        17.8	
SMS15000004100000001          	1991	M01	        17.5	
SMS15000004100000001          	1991	M02	        17.4	
SMS15000004100000001          	1991	M03	        17.4	
SMS15000004100000001          	1991	M04	        17.4	
SMS15000004100000001          	1991	M05	        17.4	
SMS15000004100000001          	1991	M06	        17.4	
SMS15000004100000001          	1991	M07	        17.4	
SMS15000004100000001          	1991	M08	        17.5	
SMS15000004100000001          	1991	M09	        17.5	
SMS15000004100000001          	1991	M10	        17.6	
SMS15000004100000001          	1991	M11	        17.7	
SMS15000004100000001          	1991	M12	        17.3	
SMS15000004100000001          	1992	M01	        17.4	
SMS15000004100000001          	1992	M02	        17.2	
SMS15000004100000001          	1992	M03	        17.2	
SMS15000004100000001          	1992	M04	        17.2	
SMS15000004100000001          	1992	M05	        17.2	
SMS15000004100000001          	1992	M06	        17.2	
SMS15000004100000001          	1992	M07	        17.3	
SMS15000004100000001          	1992	M08	        17.3	
SMS15000004100000001          	1992	M09	        17.1	
SMS15000004100000001          	1992	M10	        17.0	
SMS15000004100000001          	1992	M11	        17.1	
SMS15000004100000001          	1992	M12	        17.1	
SMS15000004100000001          	1993	M01	        17.1	
SMS15000004100000001          	1993	M02	        17.1	
SMS15000004100000001          	1993	M03	        16.9	
SMS15000004100000001          	1993	M04	        17.1	
SMS15000004100000001          	1993	M05	        17.1	
