series_name,ds_id,ds_eval,current_data_points,dependencies_count,aremos_diffs,last_run,data_point_sha1,dependencies,first_date
ERTNS&@KAU.Q,33702,"""ERTNS&@KAU.M"".ts.aggregate(:quarter, :average)",124,1,0.0,2014-08-07 02:04:30 -1000,693ce4a0499e25e6c7b705e1aa2566c79294ab9b,ERTNS&@KAU.M,1972-01-01
ERTNS&@KAU.Q,44540,"""ERTNS&@KAU.Q"".tsn.load_from ""/Volumes/UHEROwork/data/rawdata/History/esic_CNTY_q.xls""",124,0,0.0,2014-08-07 02:04:29 -1000,693ce4a0499e25e6c7b705e1aa2566c79294ab9b,"",1972-01-01
ERTNS&@HON.Q,33701,"""ERTNS&@HON.M"".ts.aggregate(:quarter, :average)",124,1,0.0,2014-08-07 02:04:18 -1000,c1e3e8ce038e0c1c71a521e608349ef0de998306,ERTNS&@HON.M,1972-01-01
ERTNS&@HON.Q,45294,"""ERTNS&@HON.Q"".tsn.load_from ""/Volumes/UHEROwork/data/rawdata/History/esic_HON_q.xls""",124,0,0.0,2014-08-07 02:04:18 -1000,c1e3e8ce038e0c1c71a521e608349ef0de998306,"",1972-01-01
ERTNS&@HI.Q,44942,"""ERTNS&@HI.Q"".tsn.load_from ""/Volumes/UHEROwork/data/rawdata/History/esic_HI_q.xls""",124,0,0.0,2014-08-07 02:04:07 -1000,c2a6f269fd58308ea43a50186c70b028c27b039b,"",1972-01-01
ERTNS&@HI.Q,33700,"""ERTNS&@HI.M"".ts.aggregate(:quarter, :average)",124,1,0.0,2014-08-07 02:04:08 -1000,c2a6f269fd58308ea43a50186c70b028c27b039b,ERTNS&@HI.M,1972-01-01
ERTNS&@HAW.Q,33699,"""ERTNS&@HAW.M"".ts.aggregate(:quarter, :average)",124,1,0.0,2014-08-07 02:03:58 -1000,9ef9214ba3af235de6d283dd6a9340b95a1f61f5,ERTNS&@HAW.M,1972-01-01
ERTNS&@HAW.Q,44538,"""ERTNS&@HAW.Q"".tsn.load_from ""/Volumes/UHEROwork/data/rawdata/History/esic_CNTY_q.xls""",124,0,0.0,2014-08-07 02:03:57 -1000,9ef9214ba3af235de6d283dd6a9340b95a1f61f5,"",1972-01-01
ERTGMNS&@HON.Q,33698,"""ERTGMNS&@HON.M"".ts.aggregate(:quarter, :average)",60,1,0.0,2014-08-07 02:03:42 -1000,feb592461dfbb1a8d82c77a74c6cb25494c4503f,ERTGMNS&@HON.M,1988-01-01
ERTGMNS&@HON.Q,45293,"""ERTGMNS&@HON.Q"".tsn.load_from ""/Volumes/UHEROwork/data/rawdata/History/esic_HON_q.xls""",60,0,0.0,2014-08-07 02:03:42 -1000,feb592461dfbb1a8d82c77a74c6cb25494c4503f,"",1988-01-01
ERTGMNS&@HI.Q,44940,"""ERTGMNS&@HI.Q"".tsn.load_from ""/Volumes/UHEROwork/data/rawdata/History/esic_HI_q.xls""",60,0,0.0,2014-08-07 02:03:34 -1000,20bae9456948423503627a9e022e5f0eb3962b6f,"",1988-01-01
ERTGMNS&@HI.Q,33697,"""ERTGMNS&@HI.M"".ts.aggregate(:quarter, :average)",60,1,0.0,2014-08-07 02:03:35 -1000,20bae9456948423503627a9e022e5f0eb3962b6f,ERTGMNS&@HI.M,1988-01-01
ERTGMGRNS&@HON.Q,33696,"""ERTGMGRNS&@HON.M"".ts.aggregate(:quarter, :average)",60,1,0.0,2014-08-07 02:03:27 -1000,738c6e87d8ede26b4da3c381efb6cea1b4701e7b,ERTGMGRNS&@HON.M,1988-01-01
ERTGMGRNS&@HON.Q,45292,"""ERTGMGRNS&@HON.Q"".tsn.load_from ""/Volumes/UHEROwork/data/rawdata/History/esic_HON_q.xls""",60,0,0.0,2014-08-07 02:03:27 -1000,738c6e87d8ede26b4da3c381efb6cea1b4701e7b,"",1988-01-01
ERTGMGRNS&@HI.Q,44939,"""ERTGMGRNS&@HI.Q"".tsn.load_from ""/Volumes/UHEROwork/data/rawdata/History/esic_HI_q.xls""",60,0,0.0,2014-08-07 02:03:19 -1000,0e6a4ae3aa43431cc2f7e6189c1153405d5d3df5,"",1988-01-01
ERTGMGRNS&@HI.Q,33695,"""ERTGMGRNS&@HI.M"".ts.aggregate(:quarter, :average)",60,1,0.0,2014-08-07 02:03:20 -1000,0e6a4ae3aa43431cc2f7e6189c1153405d5d3df5,ERTGMGRNS&@HI.M,1988-01-01
ERTFDNS&@MAU.Q,33694,"""ERTFDNS&@MAU.M"".ts.aggregate(:quarter, :average)",52,1,0.0,2014-08-07 02:02:22 -1000,e37035f5a0285a78799e18db0c81f76ebaec61ac,ERTFDNS&@MAU.M,1990-01-01
ERTFDNS&@MAU.Q,44537,"""ERTFDNS&@MAU.Q"".tsn.load_from ""/Volumes/UHEROwork/data/rawdata/History/esic_CNTY_q.xls""",52,0,0.0,2014-08-07 02:02:21 -1000,e37035f5a0285a78799e18db0c81f76ebaec61ac,"",1990-01-01
ERTFDNS&@KAU.Q,33693,"""ERTFDNS&@KAU.M"".ts.aggregate(:quarter, :average)",52,1,0.0,2014-08-07 02:02:13 -1000,f3afefd52ec8711e9c61389749c1a2980908881b,ERTFDNS&@KAU.M,1990-01-01
ERTFDNS&@KAU.Q,44536,"""ERTFDNS&@KAU.Q"".tsn.load_from ""/Volumes/UHEROwork/data/rawdata/History/esic_CNTY_q.xls""",52,0,0.0,2014-08-07 02:02:13 -1000,f3afefd52ec8711e9c61389749c1a2980908881b,"",1990-01-01
ERTFDNS&@HON.Q,33692,"""ERTFDNS&@HON.M"".ts.aggregate(:quarter, :average)",124,1,0.0,2014-08-07 02:02:05 -1000,9a8b2a0a1b30763f390d375e2bc7cab3e8869499,ERTFDNS&@HON.M,1972-01-01
ERTFDNS&@HON.Q,45289,"""ERTFDNS&@HON.Q"".tsn.load_from ""/Volumes/UHEROwork/data/rawdata/History/esic_HON_q.xls""",124,0,0.0,2014-08-07 02:02:04 -1000,9a8b2a0a1b30763f390d375e2bc7cab3e8869499,"",1972-01-01
ERTFDNS&@HI.Q,44936,"""ERTFDNS&@HI.Q"".tsn.load_from ""/Volumes/UHEROwork/data/rawdata/History/esic_HI_q.xls""",124,0,0.0,2014-08-07 02:01:52 -1000,14c9b23351385bba154ddf9925dd4ed0fc6eb63b,"",1972-01-01
ERTFDNS&@HI.Q,33691,"""ERTFDNS&@HI.M"".ts.aggregate(:quarter, :average)",124,1,0.0,2014-08-07 02:01:53 -1000,14c9b23351385bba154ddf9925dd4ed0fc6eb63b,ERTFDNS&@HI.M,1972-01-01
ERTFDNS&@HAW.Q,33690,"""ERTFDNS&@HAW.M"".ts.aggregate(:quarter, :average)",52,1,0.0,2014-08-07 02:01:43 -1000,45a748fa585375f1dd858769dda212fb40d3a675,ERTFDNS&@HAW.M,1990-01-01
ERTFDNS&@HAW.Q,44534,"""ERTFDNS&@HAW.Q"".tsn.load_from ""/Volumes/UHEROwork/data/rawdata/History/esic_CNTY_q.xls""",52,0,0.0,2014-08-07 02:01:42 -1000,45a748fa585375f1dd858769dda212fb40d3a675,"",1990-01-01
ERTCLNS&@HON.Q,33689,"""ERTCLNS&@HON.M"".ts.aggregate(:quarter, :average)",60,1,0.0,2014-08-07 02:00:41 -1000,18fc827c805e44cf56c639d5580cd837117b27b5,ERTCLNS&@HON.M,1988-01-01
ERTCLNS&@HON.Q,45287,"""ERTCLNS&@HON.Q"".tsn.load_from ""/Volumes/UHEROwork/data/rawdata/History/esic_HON_q.xls""",60,0,0.0,2014-08-07 02:00:40 -1000,18fc827c805e44cf56c639d5580cd837117b27b5,"",1988-01-01
ERTCLNS&@HI.Q,44933,"""ERTCLNS&@HI.Q"".tsn.load_from ""/Volumes/UHEROwork/data/rawdata/History/esic_HI_q.xls""",60,0,0.0,2014-08-07 02:00:33 -1000,5ef03bebda3261834c133e1d55b573dce1960673,"",1988-01-01
ERTCLNS&@HI.Q,33688,"""ERTCLNS&@HI.M"".ts.aggregate(:quarter, :average)",60,1,0.0,2014-08-07 02:00:33 -1000,5ef03bebda3261834c133e1d55b573dce1960673,ERTCLNS&@HI.M,1988-01-01
ENS&@MAU.Q,33687,"""ENS&@MAU.M"".ts.aggregate(:quarter, :average)",124,1,0.0,2014-08-07 01:57:45 -1000,42b5e5df319c86ee9a023d41bd5f0e7318177321,ENS&@MAU.M,1972-01-01
ENS&@MAU.Q,44527,"""ENS&@MAU.Q"".tsn.load_from ""/Volumes/UHEROwork/data/rawdata/History/esic_CNTY_q.xls""",124,0,0.0,2014-08-07 01:57:44 -1000,42b5e5df319c86ee9a023d41bd5f0e7318177321,"",1972-01-01
ENS&@KAU.Q,33686,"""ENS&@KAU.M"".ts.aggregate(:quarter, :average)",124,1,0.0,2014-08-07 01:57:32 -1000,d9581f67805e65a4d7c8d88b5c90780349f33f6b,ENS&@KAU.M,1972-01-01
ENS&@KAU.Q,44524,"""ENS&@KAU.Q"".tsn.load_from ""/Volumes/UHEROwork/data/rawdata/History/esic_CNTY_q.xls""",124,0,0.0,2014-08-07 01:57:32 -1000,d9581f67805e65a4d7c8d88b5c90780349f33f6b,"",1972-01-01
ENS&@HON.Q,33685,"""ENS&@HON.M"".ts.aggregate(:quarter, :average)",124,1,0.0,2014-08-07 01:57:20 -1000,8ef4639df7bdd2157c7c18506e9f0a8e09e0a4bb,ENS&@HON.M,1972-01-01
ENS&@HON.Q,45284,"""ENS&@HON.Q"".tsn.load_from ""/Volumes/UHEROwork/data/rawdata/History/esic_HON_q.xls""",124,0,0.0,2014-08-07 01:57:20 -1000,8ef4639df7bdd2157c7c18506e9f0a8e09e0a4bb,"",1972-01-01
ENS&@HI.Q,44930,"""ENS&@HI.Q"".tsn.load_from ""/Volumes/UHEROwork/data/rawdata/History/esic_HI_q.xls""",124,0,0.0,2014-08-07 01:57:07 -1000,f3f668e66566c54f44b8e9308bb9d4e62da79c24,"",1972-01-01
ENS&@HI.Q,33684,"""ENS&@HI.M"".ts.aggregate(:quarter, :average)",124,1,0.0,2014-08-07 01:57:08 -1000,f3f668e66566c54f44b8e9308bb9d4e62da79c24,ENS&@HI.M,1972-01-01
ENS&@HAW.Q,33683,"""ENS&@HAW.M"".ts.aggregate(:quarter, :average)",124,1,0.0,2014-08-07 01:56:55 -1000,723d0227f62d06167052ab5bdf6a4cbc9bf02819,ENS&@HAW.M,1972-01-01
ENS&@HAW.Q,44516,"""ENS&@HAW.Q"".tsn.load_from ""/Volumes/UHEROwork/data/rawdata/History/esic_CNTY_q.xls""",124,0,0.0,2014-08-07 01:56:54 -1000,723d0227f62d06167052ab5bdf6a4cbc9bf02819,"",1972-01-01
EMPLNS&@MAU.Q,33682,"""EMPLNS&@MAU.M"".ts.aggregate(:quarter, :average)",52,1,0.0,2014-08-07 01:56:35 -1000,168acf4f9160a00af132a858a8dfa3bc34e94354,EMPLNS&@MAU.M,1990-01-01
EMPLNS&@MAU.Q,44512,"""EMPLNS&@MAU.Q"".tsn.load_from ""/Volumes/UHEROwork/data/rawdata/History/esic_CNTY_q.xls""",52,0,0.0,2014-08-07 01:56:35 -1000,168acf4f9160a00af132a858a8dfa3bc34e94354,"",1990-01-01
EMPLNS&@KAU.Q,33681,"""EMPLNS&@KAU.M"".ts.aggregate(:quarter, :average)",56,1,0.0,2014-08-07 01:56:27 -1000,bea3890536531e7b62971c9faea39ba788d3e271,EMPLNS&@KAU.M,1989-01-01
EMPLNS&@KAU.Q,44509,"""EMPLNS&@KAU.Q"".tsn.load_from ""/Volumes/UHEROwork/data/rawdata/History/esic_CNTY_q.xls""",56,0,0.0,2014-08-07 01:56:27 -1000,bea3890536531e7b62971c9faea39ba788d3e271,"",1989-01-01
EMPLNS&@HON.Q,33680,"""EMPLNS&@HON.M"".ts.aggregate(:quarter, :average)",132,1,0.0,2014-08-07 01:56:19 -1000,377a7a3a420e4e2f4a9c6c2cdd3a8bb87626a35a,EMPLNS&@HON.M,1970-01-01
EMPLNS&@HON.Q,45283,"""EMPLNS&@HON.Q"".tsn.load_from ""/Volumes/UHEROwork/data/rawdata/History/esic_HON_q.xls""",132,0,0.0,2014-08-07 01:56:18 -1000,377a7a3a420e4e2f4a9c6c2cdd3a8bb87626a35a,"",1970-01-01
EMPLNS&@HI.Q,44929,"""EMPLNS&@HI.Q"".tsn.load_from ""/Volumes/UHEROwork/data/rawdata/History/esic_HI_q.xls""",100,0,0.0,2014-08-07 01:56:05 -1000,41f5dfcfd8913a318c5c091d497ab2c9064cc9ad,"",1978-01-01
EMPLNS&@HI.Q,33679,"""EMPLNS&@HI.M"".ts.aggregate(:quarter, :average)",100,1,0.0,2014-08-07 01:56:05 -1000,41f5dfcfd8913a318c5c091d497ab2c9064cc9ad,EMPLNS&@HI.M,1978-01-01
EMPLNS&@HAW.Q,33678,"""EMPLNS&@HAW.M"".ts.aggregate(:quarter, :average)",52,1,0.0,2014-08-07 01:55:54 -1000,afa1a1d76d83df33645ca009e77fe9ef1f490d57,EMPLNS&@HAW.M,1990-01-01
EMPLNS&@HAW.Q,44505,"""EMPLNS&@HAW.Q"".tsn.load_from ""/Volumes/UHEROwork/data/rawdata/History/esic_CNTY_q.xls""",52,0,0.0,2014-08-07 01:55:53 -1000,afa1a1d76d83df33645ca009e77fe9ef1f490d57,"",1990-01-01
EMNNS&@MAU.Q,33677,"""EMNNS&@MAU.M"".ts.aggregate(:quarter, :average)",124,1,0.0,2014-08-07 01:54:22 -1000,660f07152d5d214b9cc6a5e76d6a114e2d264973,EMNNS&@MAU.M,1972-01-01
EMNNS&@MAU.Q,44487,"""EMNNS&@MAU.Q"".tsn.load_from ""/Volumes/UHEROwork/data/rawdata/History/esic_CNTY_q.xls""",124,0,0.0,2014-08-07 01:54:22 -1000,660f07152d5d214b9cc6a5e76d6a114e2d264973,"",1972-01-01
EMNNS&@KAU.Q,33676,"""EMNNS&@KAU.M"".ts.aggregate(:quarter, :average)",124,1,0.0,2014-08-07 01:54:11 -1000,86257b8c4da2150c9666aa26493dbd995e644853,EMNNS&@KAU.M,1972-01-01
EMNNS&@KAU.Q,44473,"""EMNNS&@KAU.Q"".tsn.load_from ""/Volumes/UHEROwork/data/rawdata/History/esic_CNTY_q.xls""",124,0,0.0,2014-08-07 01:54:10 -1000,86257b8c4da2150c9666aa26493dbd995e644853,"",1972-01-01
EMNNS&@HON.Q,33675,"""EMNNS&@HON.M"".ts.aggregate(:quarter, :average)",172,1,0.0,2014-08-07 01:53:59 -1000,980c68b061f2f841eafff201b2f743af76441e31,EMNNS&@HON.M,1960-01-01
EMNNS&@HON.Q,45281,"""EMNNS&@HON.Q"".tsn.load_from ""/Volumes/UHEROwork/data/rawdata/History/esic_HON_q.xls""",172,0,0.0,2014-08-07 01:53:58 -1000,980c68b061f2f841eafff201b2f743af76441e31,"",1960-01-01
EMNNS&@HI.Q,44926,"""EMNNS&@HI.Q"".tsn.load_from ""/Volumes/UHEROwork/data/rawdata/History/esic_HI_q.xls""",180,0,0.0,2014-08-07 01:53:46 -1000,7b49821af97110b797c8acbf881eb86d1251d8d5,"",1958-01-01
EMNNS&@HI.Q,33674,"""EMNNS&@HI.M"".ts.aggregate(:quarter, :average)",180,1,0.0,2014-08-07 01:53:47 -1000,7b49821af97110b797c8acbf881eb86d1251d8d5,EMNNS&@HI.M,1958-01-01
EMNNS&@HAW.Q,33673,"""EMNNS&@HAW.M"".ts.aggregate(:quarter, :average)",124,1,0.0,2014-08-07 01:53:35 -1000,47b7e4d4fc459a2842ca77a43f3a70b028a03d75,EMNNS&@HAW.M,1972-01-01
EMNNS&@HAW.Q,44464,"""EMNNS&@HAW.Q"".tsn.load_from ""/Volumes/UHEROwork/data/rawdata/History/esic_CNTY_q.xls""",124,0,0.0,2014-08-07 01:53:34 -1000,47b7e4d4fc459a2842ca77a43f3a70b028a03d75,"",1972-01-01
EMNNDTXNS&@HON.Q,33672,"""EMNNDTXNS&@HON.M"".ts.aggregate(:quarter, :average)",92,1,0.0,2014-08-07 01:53:23 -1000,33a3b0189c4f4e7fec17150636d413b216d22f54,EMNNDTXNS&@HON.M,1972-01-01
EMNNDTXNS&@HON.Q,45280,"""EMNNDTXNS&@HON.Q"".tsn.load_from ""/Volumes/UHEROwork/data/rawdata/History/esic_HON_q.xls""",92,0,0.0,2014-08-07 01:53:23 -1000,33a3b0189c4f4e7fec17150636d413b216d22f54,"",1972-01-01
EMNNDTXNS&@HI.Q,44925,"""EMNNDTXNS&@HI.Q"".tsn.load_from ""/Volumes/UHEROwork/data/rawdata/History/esic_HI_q.xls""",92,0,0.0,2014-08-07 01:53:14 -1000,e715137c48c9e969a2d932a621476dc246f3958c,"",1972-01-01
EMNNDTXNS&@HI.Q,33671,"""EMNNDTXNS&@HI.M"".ts.aggregate(:quarter, :average)",92,1,0.0,2014-08-07 01:53:15 -1000,e715137c48c9e969a2d932a621476dc246f3958c,EMNNDTXNS&@HI.M,1972-01-01
EMNNDPRNS&@HON.Q,33670,"""EMNNDPRNS&@HON.M"".ts.aggregate(:quarter, :average)",112,1,0.0,2014-08-07 01:52:55 -1000,bccde37a3e4384eb09eb40af270dfee19ca24da3,EMNNDPRNS&@HON.M,1972-01-01
EMNNDPRNS&@HON.Q,45278,"""EMNNDPRNS&@HON.Q"".tsn.load_from ""/Volumes/UHEROwork/data/rawdata/History/esic_HON_q.xls""",112,0,0.0,2014-08-07 01:52:55 -1000,bccde37a3e4384eb09eb40af270dfee19ca24da3,"",1972-01-01
EMNNDPRNS&@HI.Q,44922,"""EMNNDPRNS&@HI.Q"".tsn.load_from ""/Volumes/UHEROwork/data/rawdata/History/esic_HI_q.xls""",112,0,0.0,2014-08-07 01:52:45 -1000,5461155252562f18634b3a628f444c18e951bb62,"",1972-01-01
EMNNDPRNS&@HI.Q,33669,"""EMNNDPRNS&@HI.M"".ts.aggregate(:quarter, :average)",112,1,0.0,2014-08-07 01:52:46 -1000,5461155252562f18634b3a628f444c18e951bb62,EMNNDPRNS&@HI.M,1972-01-01
EMNNDOTNS&@HON.Q,33668,"""EMNNDOTNS&@HON.M"".ts.aggregate(:quarter, :average)",64,1,0.0,2014-08-07 01:52:29 -1000,1c5eb406d9906ef567bdaaaa420ac50ca0bab53d,EMNNDOTNS&@HON.M,1972-01-01
EMNNDOTNS&@HON.Q,45276,"""EMNNDOTNS&@HON.Q"".tsn.load_from ""/Volumes/UHEROwork/data/rawdata/History/esic_HON_q.xls""",64,0,0.0,2014-08-07 01:52:29 -1000,1c5eb406d9906ef567bdaaaa420ac50ca0bab53d,"",1972-01-01
EMNNDOTNS&@HI.Q,44920,"""EMNNDOTNS&@HI.Q"".tsn.load_from ""/Volumes/UHEROwork/data/rawdata/History/esic_HI_q.xls""",64,0,0.0,2014-08-07 01:52:21 -1000,c1b6a831000c1a3f5d890f66551ce2d6b81a430a,"",1972-01-01
EMNNDOTNS&@HI.Q,33667,"""EMNNDOTNS&@HI.M"".ts.aggregate(:quarter, :average)",64,1,0.0,2014-08-07 01:52:21 -1000,c1b6a831000c1a3f5d890f66551ce2d6b81a430a,EMNNDOTNS&@HI.M,1972-01-01
EMNNDNS&@MAU.Q,33666,"""EMNNDNS&@MAU.M"".ts.aggregate(:quarter, :average)",124,1,0.0,2014-08-07 01:52:06 -1000,c21f9dba1010457adee669afd8a35a15f35165a6,EMNNDNS&@MAU.M,1972-01-01
EMNNDNS&@MAU.Q,44457,"""EMNNDNS&@MAU.Q"".tsn.load_from ""/Volumes/UHEROwork/data/rawdata/History/esic_CNTY_q.xls""",124,0,0.0,2014-08-07 01:52:05 -1000,c21f9dba1010457adee669afd8a35a15f35165a6,"",1972-01-01
EMNNDNS&@KAU.Q,33665,"""EMNNDNS&@KAU.M"".ts.aggregate(:quarter, :average)",124,1,0.0,2014-08-07 01:51:54 -1000,fee222033db7b93f1c6d79af03bf6b20abbf268b,EMNNDNS&@KAU.M,1972-01-01
EMNNDNS&@KAU.Q,44448,"""EMNNDNS&@KAU.Q"".tsn.load_from ""/Volumes/UHEROwork/data/rawdata/History/esic_CNTY_q.xls""",124,0,0.0,2014-08-07 01:51:53 -1000,fee222033db7b93f1c6d79af03bf6b20abbf268b,"",1972-01-01
EMNNDNS&@HON.Q,33664,"""EMNNDNS&@HON.M"".ts.aggregate(:quarter, :average)",124,1,0.0,2014-08-07 01:51:42 -1000,8e55865c14812caccf04312db017b11bb788aca0,EMNNDNS&@HON.M,1972-01-01
EMNNDNS&@HON.Q,45274,"""EMNNDNS&@HON.Q"".tsn.load_from ""/Volumes/UHEROwork/data/rawdata/History/esic_HON_q.xls""",124,0,0.0,2014-08-07 01:51:41 -1000,8e55865c14812caccf04312db017b11bb788aca0,"",1972-01-01
EMNNDNS&@HI.Q,44918,"""EMNNDNS&@HI.Q"".tsn.load_from ""/Volumes/UHEROwork/data/rawdata/History/esic_HI_q.xls""",124,0,0.0,2014-08-07 01:51:31 -1000,0e5c382ca0d613547011b640445eb133964625b9,"",1972-01-01
EMNNDNS&@HI.Q,33663,"""EMNNDNS&@HI.M"".ts.aggregate(:quarter, :average)",124,1,0.0,2014-08-07 01:51:32 -1000,0e5c382ca0d613547011b640445eb133964625b9,EMNNDNS&@HI.M,1972-01-01
EMNNDNS&@HAW.Q,33662,"""EMNNDNS&@HAW.M"".ts.aggregate(:quarter, :average)",124,1,0.0,2014-08-07 01:51:22 -1000,06f663c1594ebeca2695bac223660fafec939d61,EMNNDNS&@HAW.M,1972-01-01
EMNNDNS&@HAW.Q,44439,"""EMNNDNS&@HAW.Q"".tsn.load_from ""/Volumes/UHEROwork/data/rawdata/History/esic_CNTY_q.xls""",124,0,0.0,2014-08-07 01:51:21 -1000,06f663c1594ebeca2695bac223660fafec939d61,"",1972-01-01
EMNNDFDSNS&@HON.Q,33661,"""EMNNDFDSNS&@HON.M"".ts.aggregate(:quarter, :average)",88,1,0.0,2014-08-07 01:51:10 -1000,b416723966a26d90068cd3242f520e50b9fb0097,EMNNDFDSNS&@HON.M,1972-01-01
EMNNDFDSNS&@HON.Q,45273,"""EMNNDFDSNS&@HON.Q"".tsn.load_from ""/Volumes/UHEROwork/data/rawdata/History/esic_HON_q.xls""",88,0,0.0,2014-08-07 01:51:09 -1000,b416723966a26d90068cd3242f520e50b9fb0097,"",1972-01-01
EMNNDFDSNS&@HI.Q,44917,"""EMNNDFDSNS&@HI.Q"".tsn.load_from ""/Volumes/UHEROwork/data/rawdata/History/esic_HI_q.xls""",88,0,0.0,2014-08-07 01:51:01 -1000,ded6c9750320c12a38110a5be7dccc2593be4a29,"",1972-01-01
EMNNDFDSNS&@HI.Q,33660,"""EMNNDFDSNS&@HI.M"".ts.aggregate(:quarter, :average)",88,1,0.0,2014-08-07 01:51:01 -1000,ded6c9750320c12a38110a5be7dccc2593be4a29,EMNNDFDSNS&@HI.M,1972-01-01
EMNNDFDONS&@HON.Q,33659,"""EMNNDFDONS&@HON.M"".ts.aggregate(:quarter, :average)",64,1,0.0,2014-08-07 01:50:42 -1000,d2c077bd3271c653dcec43a8188397ff2f75ffbe,EMNNDFDONS&@HON.M,1972-01-01
EMNNDFDONS&@HON.Q,45271,"""EMNNDFDONS&@HON.Q"".tsn.load_from ""/Volumes/UHEROwork/data/rawdata/History/esic_HON_q.xls""",64,0,0.0,2014-08-07 01:50:42 -1000,d2c077bd3271c653dcec43a8188397ff2f75ffbe,"",1972-01-01
EMNNDFDONS&@HI.Q,44914,"""EMNNDFDONS&@HI.Q"".tsn.load_from ""/Volumes/UHEROwork/data/rawdata/History/esic_HI_q.xls""",64,0,0.0,2014-08-07 01:50:34 -1000,228cf680389fe590efc8dbaf3fd8b554e6b10125,"",1972-01-01
EMNNDFDONS&@HI.Q,33658,"""EMNNDFDONS&@HI.M"".ts.aggregate(:quarter, :average)",64,1,0.0,2014-08-07 01:50:34 -1000,228cf680389fe590efc8dbaf3fd8b554e6b10125,EMNNDFDONS&@HI.M,1972-01-01
EMNNDFDNS&@HON.Q,33657,"""EMNNDFDNS&@HON.M"".ts.aggregate(:quarter, :average)",112,1,0.0,2014-08-07 01:50:19 -1000,ef6ac9950f23e134921590db143298f2e0b37e9a,EMNNDFDNS&@HON.M,1972-01-01
EMNNDFDNS&@HON.Q,45269,"""EMNNDFDNS&@HON.Q"".tsn.load_from ""/Volumes/UHEROwork/data/rawdata/History/esic_HON_q.xls""",112,0,0.0,2014-08-07 01:50:19 -1000,ef6ac9950f23e134921590db143298f2e0b37e9a,"",1972-01-01
EMNNDFDNS&@HI.Q,44912,"""EMNNDFDNS&@HI.Q"".tsn.load_from ""/Volumes/UHEROwork/data/rawdata/History/esic_HI_q.xls""",112,0,0.0,2014-08-07 01:50:09 -1000,79344f8d273b5479f68183f78c01cf4cc4045d91,"",1972-01-01
EMNNDFDNS&@HI.Q,33656,"""EMNNDFDNS&@HI.M"".ts.aggregate(:quarter, :average)",112,1,0.0,2014-08-07 01:50:10 -1000,79344f8d273b5479f68183f78c01cf4cc4045d91,EMNNDFDNS&@HI.M,1972-01-01
EMNDRWDNS&@HON.Q,33655,"""EMNDRWDNS&@HON.M"".ts.aggregate(:quarter, :average)",112,1,0.0,2014-08-07 01:49:14 -1000,f32cd693aabf7a2cf14bc49bea02bebd6efed9f0,EMNDRWDNS&@HON.M,1972-01-01
EMNDRWDNS&@HON.Q,45266,"""EMNDRWDNS&@HON.Q"".tsn.load_from ""/Volumes/UHEROwork/data/rawdata/History/esic_HON_q.xls""",112,0,0.0,2014-08-07 01:49:13 -1000,f32cd693aabf7a2cf14bc49bea02bebd6efed9f0,"",1972-01-01
EMNDRWDNS&@HI.Q,44909,"""EMNDRWDNS&@HI.Q"".tsn.load_from ""/Volumes/UHEROwork/data/rawdata/History/esic_HI_q.xls""",112,0,0.0,2014-08-07 01:49:04 -1000,6ea833928d264731ed1fdeb8688acbb7c92c3995,"",1972-01-01
EMNDRWDNS&@HI.Q,33654,"""EMNDRWDNS&@HI.M"".ts.aggregate(:quarter, :average)",112,1,0.0,2014-08-07 01:49:04 -1000,6ea833928d264731ed1fdeb8688acbb7c92c3995,EMNDRWDNS&@HI.M,1972-01-01
EMNDRSTNS&@HON.Q,33653,"""EMNDRSTNS&@HON.M"".ts.aggregate(:quarter, :average)",112,1,0.0,2014-08-07 01:48:47 -1000,7f58945749b799f4ae2c177e13a3e573ce7f1e6f,EMNDRSTNS&@HON.M,1972-01-01
EMNDRSTNS&@HON.Q,45264,"""EMNDRSTNS&@HON.Q"".tsn.load_from ""/Volumes/UHEROwork/data/rawdata/History/esic_HON_q.xls""",112,0,0.0,2014-08-07 01:48:47 -1000,7f58945749b799f4ae2c177e13a3e573ce7f1e6f,"",1972-01-01
EMNDRSTNS&@HI.Q,44907,"""EMNDRSTNS&@HI.Q"".tsn.load_from ""/Volumes/UHEROwork/data/rawdata/History/esic_HI_q.xls""",112,0,0.0,2014-08-07 01:48:37 -1000,384cad5334de6b6d32b64294a7400a7c037c0414,"",1972-01-01
EMNDRSTNS&@HI.Q,33652,"""EMNDRSTNS&@HI.M"".ts.aggregate(:quarter, :average)",112,1,0.0,2014-08-07 01:48:38 -1000,384cad5334de6b6d32b64294a7400a7c037c0414,EMNDRSTNS&@HI.M,1972-01-01
EMNDROTNS&@HON.Q,33651,"""EMNDROTNS&@HON.M"".ts.aggregate(:quarter, :average)",64,1,0.0,2014-08-07 01:48:21 -1000,d4ed49326d6cbeb2649de893ef9ce0a852b8172e,EMNDROTNS&@HON.M,1972-01-01
EMNDROTNS&@HON.Q,45262,"""EMNDROTNS&@HON.Q"".tsn.load_from ""/Volumes/UHEROwork/data/rawdata/History/esic_HON_q.xls""",64,0,0.0,2014-08-07 01:48:21 -1000,d4ed49326d6cbeb2649de893ef9ce0a852b8172e,"",1972-01-01
