series_name,ds_id,ds_eval,current_data_points,dependencies_count,aremos_diffs,last_run,data_point_sha1,dependencies,first_date
VDAYRES@HAW.M,114137,"""VDAYRES@HI.M"".ts.mc_ma_county_share_for(""HAW"")",172,3,20.109,2014-07-23 07:37:48 -1000,f09e474ad57cae8b62742beb492859856794c287,"VDAYRES@HI.M, VDAYRESNS@HAW.M, VDAYRESNS@HI.M",2000-01-01
VDAYRES@HAW.M,114138,"""VDAYRES@HAW.M"".ts.apply_ns_growth_rate_sa.get_last_incomplete_year",172,1,20.109,2014-07-23 07:37:49 -1000,f09e474ad57cae8b62742beb492859856794c287,VDAYRESNS@HAW.M,2000-01-01
VDAYRESNS@HAW.M,114136,"""VDAYNS@HAW.M"".ts - (""VDAYUSNS@HAW.M"".ts + ""VDAYJPNS@HAW.M"".ts)",172,3,0.884,2014-07-23 07:37:48 -1000,22eaa6e553cf70208e03dd978f2fcf669943346f,"VDAYJPNS@HAW.M, VDAYNS@HAW.M, VDAYUSNS@HAW.M",2000-01-01
VDAYNS@HAW.M,114135,"""VDAYDMNS@HAW.M"".ts + ""VDAYITNS@HAW.M"".ts",269,2,0.87,2014-07-23 07:37:48 -1000,0b8992e1a4b533e9571148071c14118690616938,"VDAYDMNS@HAW.M, VDAYITNS@HAW.M",1992-01-01
VDAYITNS@HAW.M,114133,"""VDAYITNS@HAW.M"".tsn.load_from ""/Users/uhero/Documents/data/rawdata/History/tour_upd1_hist.xls""",281,0,0.886,2014-07-23 07:37:46 -1000,16dd274240387f052a7344546fc7589bb3a4f1bc,"",1991-01-01
VDAYITNS@HAW.M,114134,"Series.load_from_file(""/Users/uhero/Documents/data/rawdata/TOUR_CYFENG%y.xls"", {:file_type=>""xls"", :start_date=>""2011-01-01"", :sheet=>""sheet_num:2"", :row=>9, :col=>""repeat:2:13"", :frequency=>""M"" })/1000",281,0,0.886,2014-07-23 07:37:48 -1000,16dd274240387f052a7344546fc7589bb3a4f1bc,"",1991-01-01
VDAYDMNS@HAW.M,114131,"""VDAYDMNS@HAW.M"".tsn.load_from ""/Users/uhero/Documents/data/rawdata/History/tour_upd1_hist.xls""",269,0,0.0,2014-07-23 07:37:43 -1000,9264af3b4a19e987926961934b1a11a118c95ac3,"",1992-01-01
VDAYDMNS@HAW.M,114132,"Series.load_from_file(""/Users/uhero/Documents/data/rawdata/TOUR_CYFENG%y.xls"", {:file_type=>""xls"", :start_date=>""2011-01-01"", :sheet=>""sheet_num:1"", :row=>9, :col=>""repeat:2:13"", :frequency=>""M"" })/1000",269,0,0.0,2014-07-23 07:37:44 -1000,9264af3b4a19e987926961934b1a11a118c95ac3,"",1992-01-01
VDAYRES@HI.M,125793,"""VDAYRES@HI.M"".ts.apply_ns_growth_rate_sa",185,1,626.146,2014-07-23 07:37:40 -1000,9d0209dfea598066817e8445349234aff7c76104,VDAYRESNS@HI.M,1999-01-01
VDAYRES@HI.M,114130,"""VDAYRES@HI.M"".tsn.load_mean_corrected_sa_from ""/Users/uhero/Documents/data/rawdata/sadata/tour.xls""",185,1,626.146,2014-07-23 07:37:41 -1000,9d0209dfea598066817e8445349234aff7c76104,VDAYRESNS@HI.M,1999-01-01
VDAYRESNS@HI.M,114129,"""VDAYNS@HI.M"".ts - ""VDAYUSNS@HI.M"".ts - ""VDAYJPNS@HI.M"".ts",185,3,630.986,2014-07-23 07:37:39 -1000,f3e2adeaa3931365cdad4b4ceeb42c9e4dfd648f,"VDAYJPNS@HI.M, VDAYNS@HI.M, VDAYUSNS@HI.M",1999-01-01
VDAYNS@HI.M,114124,"Series.load_from_download(  ""TOUR_%b%y@hawaiitourismauthority.org"", { :file_type=>""xls"", :start_date=>""2011-02-01"", :sheet=>""HL"", :row=>""header_range:col:1:VISITOR DAYS:1:59"", :col=>2, :frequency=>""M"" })/1000",293,0,681.594,2014-07-23 07:37:32 -1000,edb4e879704860291f9d60f0e815673ad3c7f8df,"",1990-01-01
VDAYNS@HI.M,114125,"Series.load_from_download( ""TOUR_YTD@hawaiitourismauthority.org"", { :file_type => ""xls"", :start_date => ""2014-01-01"", :sheet => ""sheet_num:1"", :row => ""7"", :col => ""increment:2:1"", :frequency => ""M"" })/1000",293,0,681.594,2014-07-23 07:37:34 -1000,edb4e879704860291f9d60f0e815673ad3c7f8df,"",1990-01-01
VDAYNS@HI.M,114126,"Series.load_from_download( ""TOUR_YTD@hawaiitourismauthority.org"", { :file_type => ""xls"", :start_date => ""2013-01-01"", :sheet => ""sheet_num:2"", :row => ""7"", :col => ""increment:2:1"", :frequency => ""M"" })/1000",293,0,681.594,2014-07-23 07:37:35 -1000,edb4e879704860291f9d60f0e815673ad3c7f8df,"",1990-01-01
VDAYNS@HI.M,114127,"Series.load_from_download(  ""TOUR_HIST%y@hawaiitourismauthority.org"", { :file_type=>""xls"", :start_date=>""2010-01-01"", :sheet=>""sheet_num:1"", :row=>""header_range:col:1:VISITOR DAYS:1:94"", :col=>""repeat:2:13"", :frequency=>""M"" })/1000",293,0,681.594,2014-07-23 07:37:37 -1000,edb4e879704860291f9d60f0e815673ad3c7f8df,"",1990-01-01
VDAYNS@HI.M,114128,"Series.load_from_download(  ""TOUR_FINAL12@hawaiitourismauthority.org"", { :file_type => ""xls"", :start_date => ""1990-01-01"", :sheet => ""3"", :row => ""repeat:4:15"", :col => ""block:2:1:12"", :frequency => ""M"" })/1000",293,0,681.594,2014-07-23 07:37:39 -1000,edb4e879704860291f9d60f0e815673ad3c7f8df,"",1990-01-01
VDAYUS@HAW.M,114122,"""VDAYUS@HI.M"".ts.mc_ma_county_share_for(""HAW"")",172,3,17.079,2014-07-23 07:37:30 -1000,8a94ea043795079b0fd17bb1b08cf3325f1aa7f4,"VDAYUS@HI.M, VDAYUSNS@HAW.M, VDAYUSNS@HI.M",2000-01-01
VDAYUS@HAW.M,114123,"""VDAYUS@HAW.M"".ts.apply_ns_growth_rate_sa.get_last_incomplete_year",172,1,17.079,2014-07-23 07:37:31 -1000,8a94ea043795079b0fd17bb1b08cf3325f1aa7f4,VDAYUSNS@HAW.M,2000-01-01
VDAYUSNS@HAW.M,114121,"""VDAYUSENS@HAW.M"".ts + ""VDAYUSWNS@HAW.M"".ts",172,2,0.0,2014-07-23 07:37:30 -1000,18ffcf62c23c741b523dfba6d174547b21c3b6b9,"VDAYUSENS@HAW.M, VDAYUSWNS@HAW.M",2000-01-01
VDAYUSWNS@HAW.M,114119,"""VDAYUSWNS@HAW.M"".tsn.load_from ""/Users/uhero/Documents/data/rawdata/History/tour_upd1_hist.xls""",172,0,0.0,2014-07-23 07:37:28 -1000,d3b33e67c501d7d08096285eab5c5394a8193714,"",2000-01-01
VDAYUSWNS@HAW.M,114120,"Series.load_from_file(""/Users/uhero/Documents/data/rawdata/TOUR_CYFENG%y.xls"", {:file_type=>""xls"", :start_date=>""2011-01-01"", :sheet=>""sheet_num:3"", :row=>8, :col=>""repeat:2:13"", :frequency=>""M"" })/1000",172,0,0.0,2014-07-23 07:37:30 -1000,d3b33e67c501d7d08096285eab5c5394a8193714,"",2000-01-01
VDAYUSENS@HAW.M,114117,"""VDAYUSENS@HAW.M"".tsn.load_from ""/Users/uhero/Documents/data/rawdata/History/tour_upd1_hist.xls""",172,0,0.0,2014-07-23 07:37:25 -1000,32ced1d00b28fabe6f3ada1679bea907e1ebf4a7,"",2000-01-01
VDAYUSENS@HAW.M,114118,"Series.load_from_file(""/Users/uhero/Documents/data/rawdata/TOUR_CYFENG%y.xls"", {:file_type=>""xls"", :start_date=>""2011-01-01"", :sheet=>""sheet_num:3"", :row=>26, :col=>""repeat:2:13"", :frequency=>""M"" })/1000",172,0,0.0,2014-07-23 07:37:26 -1000,32ced1d00b28fabe6f3ada1679bea907e1ebf4a7,"",2000-01-01
VDAYUS@HI.M,114115,"""VDAYUS@HI.M"".tsn.load_mean_corrected_sa_from ""/Users/uhero/Documents/data/rawdata/sadata/tour.xls""",185,1,171.956,2014-07-23 07:37:22 -1000,6369a5f8ae293a7588ae4ecfcade95a3bfe9de4b,VDAYUSNS@HI.M,1999-01-01
VDAYUS@HI.M,114116,"""VDAYUS@HI.M"".ts.apply_ns_growth_rate_sa",185,1,171.956,2014-07-23 07:37:23 -1000,6369a5f8ae293a7588ae4ecfcade95a3bfe9de4b,VDAYUSNS@HI.M,1999-01-01
VDAYUSNS@HI.M,114114,"""VDAYUSENS@HI.M"".ts + ""VDAYUSWNS@HI.M"".ts",185,2,378.807,2014-07-23 07:37:21 -1000,ebc002b1dd2d27534d279c0c620e754d2444deca,"VDAYUSENS@HI.M, VDAYUSWNS@HI.M",1999-01-01
VDAYUSWNS@HI.M,114108,"""VDAYUSWNS@HI.M"".tsn.load_from ""/Users/uhero/Documents/data/rawdata/History/tour_upd1_hist.xls""",185,0,248.102,2014-07-23 07:37:12 -1000,a90f225595e3ed60c03f1ede7705fc5bc1d5d848,"",1999-01-01
VDAYUSWNS@HI.M,114109,"Series.load_from_download(  ""TOUR_%b%y@hawaiitourismauthority.org"", { :file_type=>""xls"", :start_date=>""2012-01-01"", :sheet=>""US West"", :row=>""header_range:col:1:VISITOR DAYS:1:100"", :col=>2, :frequency=>""M"" })/1000",185,0,248.102,2014-07-23 07:37:14 -1000,a90f225595e3ed60c03f1ede7705fc5bc1d5d848,"",1999-01-01
VDAYUSWNS@HI.M,114110," Series.load_from_download( ""TOUR_USWYTD@hawaiitourismauthority.org"", { :file_type => ""xls"", :start_date => ""2014-01-01"", :sheet => ""sheet_num:1"", :row => ""7"", :col => ""increment:2:1"", :frequency => ""M"" })/1000",185,0,248.102,2014-07-23 07:37:16 -1000,a90f225595e3ed60c03f1ede7705fc5bc1d5d848,"",1999-01-01
VDAYUSWNS@HI.M,114111," Series.load_from_download( ""TOUR_USWYTD@hawaiitourismauthority.org"", { :file_type => ""xls"", :start_date => ""2013-01-01"", :sheet => ""sheet_num:2"", :row => ""7"", :col => ""increment:2:1"", :frequency => ""M"" })/1000",185,0,248.102,2014-07-23 07:37:17 -1000,a90f225595e3ed60c03f1ede7705fc5bc1d5d848,"",1999-01-01
VDAYUSWNS@HI.M,114112,"Series.load_from_download(  ""TOUR_HIST%y@hawaiitourismauthority.org"", { :file_type=>""xls"", :start_date=>""2010-01-01"", :sheet=>""US West"", :row=>""header:col:1:VISITOR DAYS"", :col=>""repeat:2:13"", :frequency=>""M"" })/1000",185,0,248.102,2014-07-23 07:37:19 -1000,a90f225595e3ed60c03f1ede7705fc5bc1d5d848,"",1999-01-01
VDAYUSWNS@HI.M,114113,"Series.load_from_download(  ""TOUR_HIST%y@hawaiitourismauthority.org"", { :file_type=>""xls"", :start_date=>""2007-01-01"", :sheet=>""Days by MMA"", :row=>""header_range:col:1:US West:1:10"", :col=>""repeat:2:13"", :frequency=>""M"" })/1000",185,0,248.102,2014-07-23 07:37:21 -1000,a90f225595e3ed60c03f1ede7705fc5bc1d5d848,"",1999-01-01
VDAYUSENS@HI.M,114103,"""VDAYUSENS@HI.M"".tsn.load_from ""/Users/uhero/Documents/data/rawdata/History/tour_upd1_hist.xls""",185,0,138.828,2014-07-23 07:37:03 -1000,98c4a05ac1f01cc0ed3fcb9c9348ffd36bc5a90b,"",1999-01-01
VDAYUSENS@HI.M,114104,"Series.load_from_download(  ""TOUR_%b%y@hawaiitourismauthority.org"", { :file_type=>""xls"", :start_date=>""2012-01-01"", :sheet=>""US East"", :row=>""header_range:col:1:VISITOR DAYS:1:100"", :col=>2, :frequency=>""M"" })/1000",185,0,138.828,2014-07-23 07:37:05 -1000,98c4a05ac1f01cc0ed3fcb9c9348ffd36bc5a90b,"",1999-01-01
VDAYUSENS@HI.M,114105,"  Series.load_from_download( ""TOUR_USEYTD@hawaiitourismauthority.org"", { :file_type => ""xls"", :start_date => ""2014-01-01"", :sheet => ""sheet_num:1"", :row => ""7"", :col => ""increment:2:1"", :frequency => ""M"" })/1000",185,0,138.828,2014-07-23 07:37:07 -1000,98c4a05ac1f01cc0ed3fcb9c9348ffd36bc5a90b,"",1999-01-01
VDAYUSENS@HI.M,114106,"  Series.load_from_download( ""TOUR_USEYTD@hawaiitourismauthority.org"", { :file_type => ""xls"", :start_date => ""2013-01-01"", :sheet => ""sheet_num:2"", :row => ""7"", :col => ""increment:2:1"", :frequency => ""M"" })/1000",185,0,138.828,2014-07-23 07:37:08 -1000,98c4a05ac1f01cc0ed3fcb9c9348ffd36bc5a90b,"",1999-01-01
VDAYUSENS@HI.M,114107,"Series.load_from_download(  ""TOUR_HIST%y@hawaiitourismauthority.org"", { :file_type=>""xls"", :start_date=>""2007-01-01"", :sheet=>""Days by MMA"", :row=>""header_range:col:1:US East:1:10"", :col=>""repeat:2:13"", :frequency=>""M"" })/1000",185,0,138.828,2014-07-23 07:37:10 -1000,98c4a05ac1f01cc0ed3fcb9c9348ffd36bc5a90b,"",1999-01-01
VDAYJP@HAW.M,114101,"""VDAYJP@HI.M"".ts.mc_ma_county_share_for(""HAW"",""VDAYJP"")",172,3,2.976,2014-07-23 07:37:01 -1000,8b595a3e08a333daaecb6f535de2d348d8316758,"VDAYJP@HI.M, VDAYJPNS@HAW.M, VDAYJPNS@HI.M",2000-01-01
VDAYJP@HAW.M,114102,"""VDAYJP@HAW.M"".ts.apply_ns_growth_rate_sa.get_last_incomplete_year",172,1,2.976,2014-07-23 07:37:01 -1000,8b595a3e08a333daaecb6f535de2d348d8316758,VDAYJPNS@HAW.M,2000-01-01
VDAYJPNS@HAW.M,114099,"""VDAYJPNS@HAW.M"".tsn.load_from ""/Users/uhero/Documents/data/rawdata/History/tour_upd1_hist.xls""",172,0,0.0,2014-07-23 07:36:59 -1000,04947f1eec2a77779be71fae00ff44921b748558,"",2000-01-01
VDAYJPNS@HAW.M,114100,"Series.load_from_file(""/Users/uhero/Documents/data/rawdata/TOUR_CYFENG%y.xls"", {:file_type=>""xls"", :start_date=>""2011-01-01"", :sheet=>""sheet_num:3"", :row=>43, :col=>""repeat:2:13"", :frequency=>""M"" })/1000",172,0,0.0,2014-07-23 07:37:01 -1000,04947f1eec2a77779be71fae00ff44921b748558,"",2000-01-01
VDAYJP@HI.M,125792,"""VDAYJP@HI.M"".ts.apply_ns_growth_rate_sa",185,1,98.451,2014-07-23 07:36:56 -1000,69b1ed4052cdc3a6fc66f0882638469d0342b2b1,VDAYJPNS@HI.M,1999-01-01
VDAYJP@HI.M,114098,"""VDAYJP@HI.M"".tsn.load_mean_corrected_sa_from ""/Users/uhero/Documents/data/rawdata/sadata/tour.xls""",185,1,98.451,2014-07-23 07:36:57 -1000,69b1ed4052cdc3a6fc66f0882638469d0342b2b1,VDAYJPNS@HI.M,1999-01-01
VDAYJPNS@HI.M,114093,"""VDAYJPNS@HI.M"".tsn.load_from ""/Users/uhero/Documents/data/rawdata/History/tour_upd1_hist.xls""",185,0,198.634,2014-07-23 07:36:48 -1000,460c0898ba182de0c6b2653805ff6987bd77b12d,"",1999-01-01
VDAYJPNS@HI.M,114094,"Series.load_from_download(  ""TOUR_%b%y@hawaiitourismauthority.org"", { :file_type=>""xls"", :start_date=>""2011-02-01"", :sheet=>""Japan"", :row=>""header_range:col:1:VISITOR DAYS:1:100"", :col=>2, :frequency=>""M"" })/1000",185,0,198.634,2014-07-23 07:36:50 -1000,460c0898ba182de0c6b2653805ff6987bd77b12d,"",1999-01-01
VDAYJPNS@HI.M,114095,"Series.load_from_download( ""TOUR_JPYTD@hawaiitourismauthority.org"", { :file_type => ""xls"", :start_date => ""2014-01-01"", :sheet => ""sheet_num:1"", :row => ""7"", :col => ""increment:2:1"", :frequency => ""M"" })/1000",185,0,198.634,2014-07-23 07:36:52 -1000,460c0898ba182de0c6b2653805ff6987bd77b12d,"",1999-01-01
VDAYJPNS@HI.M,114096,"Series.load_from_download( ""TOUR_JPYTD@hawaiitourismauthority.org"", { :file_type => ""xls"", :start_date => ""2013-01-01"", :sheet => ""sheet_num:2"", :row => ""7"", :col => ""increment:2:1"", :frequency => ""M"" })/1000",185,0,198.634,2014-07-23 07:36:53 -1000,460c0898ba182de0c6b2653805ff6987bd77b12d,"",1999-01-01
VDAYJPNS@HI.M,114097,"Series.load_from_download(  ""TOUR_HIST%y@hawaiitourismauthority.org"", { :file_type=>""xls"", :start_date=>""2007-01-01"", :sheet=>""Days by MMA"", :row=>""header_range:col:1:Japan:1:10"", :col=>""repeat:2:13"", :frequency=>""M"" })/1000",185,0,198.634,2014-07-23 07:36:55 -1000,460c0898ba182de0c6b2653805ff6987bd77b12d,"",1999-01-01
POILEIASTNS@US.M,125837,"  Series.load_from_download(""STEO@eia.gov"", { :file_type => ""xls"", :start_date => ""2009-01-01"", :sheet => ""2tab"", :row => ""6"", :col =>""increment:3:1"", :frequency => ""M""})/1 ",72,0,0.0,2014-07-23 07:36:46 -1000,54641ddb8a21d8572c672766428926e3b9bbc3d0,"",2009-01-01
POILEIASTNS@US.M,114092," ""POILEIASTNS@US.M"".tsn.load_from "" /Users/uhero/Documents/data/rawdata/manual/EIA_STEO.xls""",72,0,0.0,2014-07-23 07:36:46 -1000,54641ddb8a21d8572c672766428926e3b9bbc3d0,"",2009-01-01
POILEIALTL@US.A,114091,"""POILEIALTL@US.A"".tsn.load_from ""/Users/uhero/Documents/data/rawdata/Manual/EIA_LT.xls""",32,0,0.0,2014-07-23 07:36:41 -1000,03608f19cd9b664b2963153246d74df03959b4c1,"",2009-01-01
POILEIALTH@US.A,114090,"""POILEIALTH@US.A"".tsn.load_from ""/Users/uhero/Documents/data/rawdata/Manual/EIA_LT.xls""",32,0,0.0,2014-07-23 07:36:41 -1000,878bbb84bc11d1b9099017e5f3c641d4651f02ae,"",2009-01-01
POILEIALTB@US.A,114089,"""POILEIALTB@US.A"".tsn.load_from ""/Users/uhero/Documents/data/rawdata/Manual/EIA_LT.xls""",32,0,0.0,2014-07-23 07:36:41 -1000,f3e9caf5f2fe42a7570b4df262ee347570e0ffc1,"",2009-01-01
POILEIAB@US.A,114088,"Series.load_from_download(""LTEO_B@eia.gov"", { :file_type => ""xls"", :start_date => ""2009-01-01"", :sheet => ""sheet_num:1"", :row => ""66"", :col =>""increment:2:1"", :frequency => ""A""})/1",31,0,,2014-07-23 07:36:41 -1000,bc349ebb2cfab695bedea948aa05959c285f9212,"",2009-01-01
POIL@US.A,114087,"""POIL@US.Q"".ts.aggregate(:year, :average)",68,1,0.819,2014-07-23 07:36:40 -1000,bb33261700c39d3dc84fac5a9ad58ea1b6f65b09,POIL@US.Q,1946-01-01
POIL@US.Q,114086,"""POIL@US.M"".ts.aggregate(:quarter, :average)",274,1,4.346,2014-07-23 07:36:40 -1000,5e5513063840e15b27c1c87a1c834f09483c303f,POIL@US.M,1946-01-01
POIL@US.M,114084,"Series.load_from_download  ""US_POIL_M@research.stlouisfed.org"", { :file_type => ""txt"", :frequency => ""M"" }",822,0,18.66,2014-07-23 07:36:38 -1000,4b893cf708ff7a6c5ef91232402bae3d4056e256,"",1946-01-01
POIL@US.M,114085,"   Series.load_from_fred(""MCOILWTICO"", ""M"") ",822,0,18.66,2014-07-23 07:36:39 -1000,4b893cf708ff7a6c5ef91232402bae3d4056e256,"",1946-01-01
PMKRSGF@MAU.A,114083,"""PMKRSGF@MAU.Q"".ts.aggregate(:year, :average)",20,1,8488120.0,2014-07-23 07:36:36 -1000,bc30e95044f72e7104ec331a1d26772e09fd03e3,PMKRSGF@MAU.Q,1994-01-01
PMKRSGF@KAU.A,114082,"""PMKRSGF@KAU.Q"".ts.aggregate(:year, :average)",20,1,8079740.0,2014-07-23 07:36:36 -1000,bdbca4d40aaf149f55c5c7cca8a0c92f99d94582,PMKRSGF@KAU.Q,1994-01-01
PMKRSGF@HON.A,114081,"""PMKRSGF@HON.Q"".ts.aggregate(:year, :average)",34,1,12349000.0,2014-07-23 07:36:36 -1000,a5ae61cdcddf35e2b92ef1862176e3586a8cee6e,PMKRSGF@HON.Q,1980-01-01
PMKRSGF@HI.A,114080,"""PMKRSGF@HI.Q"".ts.aggregate(:year, :average)",18,1,7457050.0,2014-07-23 07:36:36 -1000,d6e4eb496c278f26e2a9380d21b920a5f9a9f7cf,PMKRSGF@HI.Q,1996-01-01
PMKRSGF@HAW.A,114079,"""PMKRSGF@HAW.Q"".ts.aggregate(:year, :average)",20,1,4907500.0,2014-07-23 07:36:36 -1000,79ea3c9f3e9026de522ffd9f76cbbd76cf3a21f6,PMKRSGF@HAW.Q,1994-01-01
PMKRCON@MAU.A,114078,"""PMKRCON@MAU.Q"".ts.aggregate(:year, :average)",20,1,5930070.0,2014-07-23 07:36:36 -1000,9dd628b1aeae892581eafd85721ae45254c45ea5,PMKRCON@MAU.Q,1994-01-01
PMKRCON@KAU.A,114077,"""PMKRCON@KAU.Q"".ts.aggregate(:year, :average)",20,1,5412270.0,2014-07-23 07:36:36 -1000,aab0bff809decd10631af73b11d42ecb2ecc079f,PMKRCON@KAU.Q,1994-01-01
PMKRCON@HON.A,114076,"""PMKRCON@HON.Q"".ts.aggregate(:year, :average)",34,1,6308280.0,2014-07-23 07:36:36 -1000,043bf2ff6dcfb1e4adcbdc971d78b8d3c2adbc55,PMKRCON@HON.Q,1980-01-01
PMKRCON@HI.A,114075,"""PMKRCON@HI.Q"".ts.aggregate(:year, :average)",18,1,4341110.0,2014-07-23 07:36:36 -1000,7af762ac959fc906cfb36c422477680f982ae7b8,PMKRCON@HI.Q,1996-01-01
PMKRCON@HAW.A,114074,"""PMKRCON@HAW.Q"".ts.aggregate(:year, :average)",20,1,4460330.0,2014-07-23 07:36:36 -1000,ae8a5c320533f872f08aa700fa84037a3a60c7cc,PMKRCON@HAW.Q,1994-01-01
PMKR@MAU.A,114073,"""PMKR@MAU.Q"".ts.aggregate(:year, :average)",20,1,7005190.0,2014-07-23 07:36:36 -1000,da1787e6d59ead34cc6dc9e8c5d8e498fb4fa007,PMKR@MAU.Q,1994-01-01
PMKR@MAU.Q,114072,"(""PMKRSGF@MAU.Q"".ts * ""KRSGF@MAU.Q"".ts + ""PMKRCON@MAU.Q"".ts * ""KRCON@MAU.Q"".ts) / ""KR@MAU.Q"".ts",81,5,28479800.0,2014-07-23 07:36:36 -1000,d630993017a5efb4b27a45098af7c8aa569796fc,"KR@MAU.Q, KRCON@MAU.Q, KRSGF@MAU.Q, PMKRCON@MAU.Q, PMKRSGF@MAU.Q",1994-01-01
PMKRCON@MAU.Q,114071,"""PMKRCON@HON.Q"".ts.mc_price_share_for(""MAU"") ",81,3,24111900.0,2014-07-23 07:36:36 -1000,c60eb29010ee3bf42d41c40b639d4314ffd16f9d,"PMKRCON@HON.Q, PMKRCONNS@HON.Q, PMKRCONNS@MAU.Q",1994-01-01
PMKRSGF@MAU.Q,114070,"""PMKRSGF@HON.Q"".ts.mc_price_share_for(""MAU"")",81,3,34504800.0,2014-07-23 07:36:36 -1000,1815d1e059d3dc10011346ae78d9979d8e156a59,"PMKRSGF@HON.Q, PMKRSGFNS@HON.Q, PMKRSGFNS@MAU.Q",1994-01-01
PMKR@KAU.A,114069,"""PMKR@KAU.Q"".ts.aggregate(:year, :average)",20,1,6887900.0,2014-07-23 07:36:36 -1000,0a40f9dd390deff56d9e9ccf522e15693f3ada0e,PMKR@KAU.Q,1994-01-01
PMKR@KAU.Q,114068,"(""PMKRSGF@KAU.Q"".ts * ""KRSGF@KAU.Q"".ts + ""PMKRCON@KAU.Q"".ts * ""KRCON@KAU.Q"".ts) / ""KR@KAU.Q"".ts",81,5,27989500.0,2014-07-23 07:36:36 -1000,e8a70918c0a5edbf4e0439dd88722b323b44add7,"KR@KAU.Q, KRCON@KAU.Q, KRSGF@KAU.Q, PMKRCON@KAU.Q, PMKRSGF@KAU.Q",1994-01-01
PMKRCON@KAU.Q,114067,"""PMKRCON@HON.Q"".ts.mc_price_share_for(""KAU"")",81,3,21959900.0,2014-07-23 07:36:35 -1000,c4006bda7f582c53b91fe789970496da66ccdcb4,"PMKRCON@HON.Q, PMKRCONNS@HON.Q, PMKRCONNS@KAU.Q",1994-01-01
PMKRSGF@KAU.Q,114066," ""PMKRSGF@HON.Q"".ts.mc_price_share_for(""KAU"")",81,3,32855600.0,2014-07-23 07:36:35 -1000,f4f8a9bd209e6acac395c02108a663143f0ae560,"PMKRSGF@HON.Q, PMKRSGFNS@HON.Q, PMKRSGFNS@KAU.Q",1994-01-01
PMKR@HON.A,114065,"""PMKR@HON.Q"".ts.aggregate(:year, :average)",34,1,8760650.0,2014-07-23 07:36:35 -1000,f42e2d75ccb5ceb8c5f719de48b9b78bc5a7f905,PMKR@HON.Q,1980-01-01
PMKR@HON.Q,114064,"(""PMKRSGF@HON.Q"".ts * ""KRSGF@HON.Q"".ts + ""PMKRCON@HON.Q"".ts * ""KRCON@HON.Q"".ts) / ""KR@HON.Q"".ts",137,5,35521400.0,2014-07-23 07:36:35 -1000,1a11b136f30c48a4e265146397f80acbcf9b290f,"KR@HON.Q, KRCON@HON.Q, KRSGF@HON.Q, PMKRCON@HON.Q, PMKRSGF@HON.Q",1980-01-01
PMKR@HI.A,114063,"""PMKR@HI.Q"".ts.aggregate(:year, :average)",18,1,5841050.0,2014-07-23 07:36:35 -1000,3c7429671816442e647829424f2515a882090ae3,PMKR@HI.Q,1996-01-01
PMKR@HI.Q,114062,"(""PMKRSGF@HI.Q"".ts * ""KRSGF@HI.Q"".ts + ""PMKRCON@HI.Q"".ts * ""KRCON@HI.Q"".ts) / ""KR@HI.Q"".ts",73,5,23813700.0,2014-07-23 07:36:35 -1000,7cd4ad39328f1944853809e43a5a6c1b55d3eed1,"KR@HI.Q, KRCON@HI.Q, KRSGF@HI.Q, PMKRCON@HI.Q, PMKRSGF@HI.Q",1996-01-01
PMKR@HAW.A,114061,"""PMKR@HAW.Q"".ts.aggregate(:year, :average)",20,1,4781160.0,2014-07-23 07:36:35 -1000,2476e4887c1d5755d08b097de68201faf63df63b,PMKR@HAW.Q,1994-01-01
PMKR@HAW.Q,114060,"(""PMKRSGF@HAW.Q"".ts * ""KRSGF@HAW.Q"".ts + ""PMKRCON@HAW.Q"".ts * ""KRCON@HAW.Q"".ts) / ""KR@HAW.Q"".ts",81,5,19425200.0,2014-07-23 07:36:35 -1000,ced796dcaf593b918bc78ef13f3be47f61862813,"KR@HAW.Q, KRCON@HAW.Q, KRSGF@HAW.Q, PMKRCON@HAW.Q, PMKRSGF@HAW.Q",1994-01-01
PMKRCON@HAW.Q,114059,"""PMKRCON@HON.Q"".ts.mc_price_share_for(""HAW"") ",81,3,18110800.0,2014-07-23 07:36:35 -1000,fcd6cf4dbd87ae8c371774bce03e0778d9831f37,"PMKRCON@HON.Q, PMKRCONNS@HAW.Q, PMKRCONNS@HON.Q",1994-01-01
PMKRSGF@HAW.Q,114058," ""PMKRSGF@HON.Q"".ts.mc_price_share_for(""HAW"")",81,3,19940900.0,2014-07-23 07:36:35 -1000,f744cdbac979812638ae15b53081de6226976de6,"PMKRSGF@HON.Q, PMKRSGFNS@HAW.Q, PMKRSGFNS@HON.Q",1994-01-01
PMKBSGFNS@MAU.Q,114057,"""PMKBSGF@MAU.M"".ts.aggregate(:quarter, :average)",86,1,35735800.0,2014-07-23 07:36:35 -1000,f6a376d7ee0e088d8b74880aed3e178fdd0d6297,PMKBSGF@MAU.M,1993-01-01
PMKBSGFNS@KAU.M,114056,"""PMKBSGFNS@KAU.M"".tsn.load_from ""/Users/uhero/Documents/data/rawdata/manual/hiinfo_upd_m.csv""",86,0,,2014-07-23 07:36:34 -1000,b31e1ca93883a3f7fb812de94e3469f276103d2f,"",2001-01-09
PMKBSGFNS@HON.Q,114054,"""PMKBSGF@HON.M"".ts.aggregate(:quarter, :average)",138,1,49961700.0,2014-07-23 07:36:34 -1000,cac43bb69a01729d0e1cfd79544a9b3a2bc53f6a,PMKBSGF@HON.M,1980-01-01
